Low,Healthy_body,Healthy_mind,Knowl&achiev,Social_life,Dreams,Decison
0.3680555555555555,0.27586206896551724,0.2733333333333333,0.16666666666666666,0.52,0.26,a_go_low
0.5208333333333333,0.40689655172413797,0.46,0.7799999999999999,0.6466666666666667,0.5333333333333333,a_go_low
0.6527777777777777,0.6551724137931034,0.62,0.7333333333333333,0.7400000000000001,0.6866666666666666,f_dreams
0.548611111111111,0.47586206896551725,0.11333333333333333,0.09333333333333332,0.6,0.26,a_go_low
0.6874999999999999,0.5655172413793105,0.5466666666666666,0.6733333333333333,0.44000000000000006,0.4266666666666667,c_go_healthy_mind
0.3402777777777778,0.19310344827586207,0.4266666666666667,0.12666666666666668,0.4866666666666666,0.2933333333333333,a_go_low
0.6458333333333334,0.6620689655172413,0.4266666666666667,0.23333333333333334,0.3,0.14,c_go_healthy_mind
0.7083333333333334,0.5517241379310345,0.36000000000000004,0.6133333333333333,0.6066666666666667,0.7333333333333335,c_go_healthy_mind
0.47222222222222215,0.5586206896551724,0.4666666666666667,0.4666666666666667,0.3666666666666666,0.52,a_go_low
0.5416666666666667,0.5862068965517241,0.46,0.36000000000000004,0.37333333333333335,0.26,c_go_healthy_mind
0.36805555555555564,0.27586206896551724,0.3266666666666666,0.3733333333333333,0.5333333333333333,0.26666666666666666,a_go_low
0.4305555555555556,0.3241379310344828,0.45333333333333325,0.23999999999999996,0.44000000000000006,0.6599999999999999,a_go_low
0.6805555555555556,0.8344827586206897,0.48666666666666664,0.20666666666666664,0.26666666666666666,0.10666666666666667,d_knowl&achiev
0.6111111111111112,0.46896551724137936,0.6333333333333333,0.8133333333333334,0.9666666666666667,0.66,a_go_low
0.5555555555555557,0.4620689655172414,0.2866666666666667,0.3466666666666667,0.48000000000000004,0.4666666666666667,a_go_low
0.7083333333333334,0.7172413793103448,0.49333333333333335,0.7066666666666667,0.7999999999999999,0.5266666666666667,f_dreams
0.6319444444444444,0.6413793103448276,0.7066666666666667,0.6133333333333333,0.6533333333333334,0.7933333333333332,a_go_low
0.625,0.6344827586206897,0.4466666666666666,0.26666666666666666,0.24000000000000002,0.28,a_go_low
0.625,0.6344827586206897,0.4466666666666666,0.26666666666666666,0.24000000000000002,0.28,c_go_healthy_mind
0.5347222222222221,0.5586206896551724,0.34,0.31333333333333335,0.29333333333333333,0.22666666666666666,a_go_low
0.6597222222222223,0.5517241379310345,0.2,0.6466666666666667,0.7133333333333333,0.49333333333333335,c_go_healthy_mind
0.576388888888889,0.44137931034482764,0.1733333333333333,0.38666666666666666,0.35333333333333333,0.32000000000000006,b_go_healthy_body
0.14583333333333334,0.06896551724137932,0.013333333333333334,0.4,0.13333333333333333,0.5533333333333332,a_go_low
0.736111111111111,0.7448275862068965,0.3,0.5533333333333333,0.8066666666666666,0.4799999999999999,c_go_healthy_mind
0.2361111111111111,0.13793103448275862,0.2333333333333333,0.6,0.48000000000000004,0.56,a_go_low
0.6805555555555555,0.5310344827586206,0.38666666666666666,0.6666666666666666,0.45333333333333337,0.49333333333333335,c_go_healthy_mind
0.5277777777777778,0.47586206896551725,0.6333333333333332,0.5466666666666666,0.7333333333333333,0.5866666666666667,a_go_low
0.5,0.5379310344827585,0.3533333333333333,0.3933333333333333,0.4,0.29333333333333333,a_go_low
0.5208333333333333,0.3793103448275863,0.4,0.46,0.43333333333333335,0.31333333333333335,a_go_low
0.8333333333333334,0.8551724137931033,0.5266666666666667,0.5266666666666667,0.5666666666666667,0.4066666666666666,c_go_healthy_mind
0.8750000000000001,0.8689655172413794,0.48000000000000004,0.7266666666666667,0.7866666666666666,0.76,f_dreams
0.5416666666666667,0.4275862068965517,0.3733333333333333,0.35333333333333333,0.26666666666666666,0.36000000000000004,b_go_healthy_body
0.548611111111111,0.4275862068965517,0.38,0.38,0.22666666666666666,0.3933333333333333,a_go_low
0.8125000000000001,0.8206896551724138,0.45999999999999996,0.5333333333333333,0.52,0.34,d_knowl&achiev
0.5833333333333334,0.4275862068965517,0.5066666666666666,0.3266666666666667,0.3,0.3066666666666667,d_knowl&achiev
0.6111111111111112,0.6896551724137931,0.46,0.33999999999999997,0.7599999999999999,0.3,c_go_healthy_mind
0.625,0.6344827586206897,0.4933333333333333,0.23333333333333334,0.24666666666666667,0.26666666666666666,c_go_healthy_mind
0.27777777777777773,0.2068965517241379,0.3733333333333333,0.14666666666666667,0.22666666666666666,0.14,a_go_low
0.43749999999999994,0.5103448275862068,0.24666666666666667,0.7133333333333333,0.5,0.4,a_go_low
0.5,0.3862068965517241,0.7333333333333333,0.48000000000000004,0.8533333333333334,0.5733333333333334,a_go_low
0.4236111111111111,0.3172413793103448,0.22666666666666668,0.13999999999999999,0.22666666666666666,0.13999999999999999,a_go_low
0.3055555555555556,0.1931034482758621,0.5266666666666667,0.36000000000000004,0.3066666666666667,0.45999999999999996,a_go_low
0.4166666666666667,0.45517241379310347,0.37333333333333335,0.2,0.18000000000000002,0.3,a_go_low
0.5833333333333333,0.4620689655172413,0.6933333333333334,0.7933333333333333,0.8933333333333333,0.6666666666666666,b_go_healthy_body
0.4097222222222222,0.3517241379310345,0.22000000000000003,0.5,0.7466666666666667,0.5333333333333333,a_go_low
0.673611111111111,0.6551724137931034,0.4533333333333333,0.3333333333333333,0.74,0.29333333333333333,d_knowl&achiev
0.5416666666666667,0.6137931034482759,0.4933333333333333,0.6199999999999999,0.7066666666666668,0.4466666666666666,a_go_low
0.40277777777777785,0.36551724137931035,0.4666666666666667,0.48666666666666664,0.6799999999999999,0.35333333333333333,a_go_low
0.5,0.44137931034482764,0.7466666666666666,0.6666666666666666,0.6,0.6666666666666666,a_go_low
0.6111111111111112,0.6827586206896552,0.14,0.13999999999999999,0.5066666666666666,0.05999999999999999,a_go_low
0.5416666666666667,0.44137931034482764,0.22000000000000003,0.48000000000000004,0.5533333333333332,0.36000000000000004,a_go_low
0.5347222222222221,0.4068965517241379,0.6599999999999999,0.7533333333333334,0.6666666666666667,0.5466666666666667,a_go_low
0.8541666666666666,0.8413793103448275,0.46,0.7666666666666667,0.7133333333333333,0.6133333333333333,c_go_healthy_mind
0.611111111111111,0.6551724137931034,0.56,0.6333333333333333,0.4066666666666667,0.6333333333333333,c_go_healthy_mind
0.548611111111111,0.4551724137931035,0.8266666666666667,0.5400000000000001,0.8533333333333334,0.5333333333333333,a_go_low
0.6805555555555556,0.5586206896551724,0.5733333333333334,0.92,0.9133333333333334,0.9466666666666667,f_dreams
0.8888888888888887,0.903448275862069,0.6399999999999999,0.6866666666666668,0.9466666666666667,0.6333333333333333,f_dreams
0.3333333333333334,0.3172413793103448,0.3,0.44,0.5933333333333334,0.30000000000000004,a_go_low
0.3819444444444445,0.23448275862068968,0.29333333333333333,0.22,0.7200000000000001,0.2333333333333333,a_go_low
0.7222222222222222,0.7793103448275863,0.35333333333333333,0.56,0.8333333333333334,0.30666666666666664,c_go_healthy_mind
0.7083333333333334,0.7172413793103447,0.20666666666666667,0.43333333333333335,0.6333333333333334,0.2,c_go_healthy_mind
0.6805555555555556,0.5517241379310345,0.4333333333333333,1.0,0.8466666666666668,0.9466666666666667,c_go_healthy_mind
0.7222222222222222,0.7310344827586207,0.3266666666666667,0.3333333333333333,0.5133333333333333,0.3266666666666667,c_go_healthy_mind
0.47916666666666674,0.496551724137931,0.3333333333333333,0.24666666666666667,0.3333333333333333,0.26666666666666666,a_go_low
0.4236111111111111,0.5172413793103449,0.33999999999999997,0.39333333333333337,0.48666666666666664,0.3,a_go_low
0.4097222222222222,0.31034482758620696,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.7333333333333333,a_go_low
0.6944444444444444,0.503448275862069,0.42666666666666664,0.3333333333333333,0.5333333333333333,0.5133333333333333,c_go_healthy_mind
0.6041666666666666,0.6206896551724138,0.33999999999999997,0.2866666666666667,0.6,0.17333333333333334,a_go_low
0.6874999999999999,0.7241379310344828,0.12666666666666665,0.3733333333333333,0.7733333333333333,0.3333333333333333,c_go_healthy_mind
0.5902777777777778,0.42758620689655163,0.5000000000000001,0.4133333333333333,0.56,0.3933333333333333,a_go_low
0.38194444444444436,0.2482758620689655,0.4533333333333333,0.49333333333333335,0.64,0.47333333333333333,a_go_low
0.5069444444444445,0.4827586206896553,0.5733333333333334,0.5399999999999999,0.5599999999999999,0.38,a_go_low
0.4236111111111111,0.4689655172413793,0.12000000000000001,0.39333333333333337,0.29333333333333333,0.2533333333333333,a_go_low
0.6597222222222222,0.4827586206896552,0.4933333333333333,0.58,0.4066666666666666,0.4,c_go_healthy_mind
0.6597222222222222,0.4827586206896552,0.5733333333333334,0.6133333333333333,0.4133333333333334,0.4066666666666667,b_go_healthy_body
0.7291666666666666,0.7517241379310344,0.32,0.34,0.7000000000000001,0.3866666666666667,c_go_healthy_mind
0.5624999999999999,0.41379310344827586,0.6533333333333334,0.6666666666666666,0.64,0.6866666666666668,a_go_low
0.5416666666666666,0.5931034482758621,0.11333333333333334,0.5733333333333334,0.8866666666666667,0.38666666666666666,a_go_low
0.5138888888888888,0.3586206896551724,0.5333333333333333,0.44000000000000006,0.3466666666666667,0.4666666666666667,a_go_low
0.4999999999999999,0.32413793103448274,0.30666666666666664,0.42,0.45999999999999996,0.32,a_go_low
0.5347222222222222,0.393103448275862,0.5266666666666667,0.6133333333333333,0.8533333333333333,0.5066666666666667,b_go_healthy_body
0.7222222222222222,0.7241379310344825,0.39333333333333337,0.3,0.92,0.3333333333333333,c_go_healthy_mind
0.47916666666666663,0.39999999999999997,0.42,0.43333333333333335,0.7533333333333334,0.42666666666666664,a_go_low
0.6666666666666667,0.5586206896551724,0.16,0.39333333333333337,0.20666666666666664,0.25333333333333335,c_go_healthy_mind
0.4930555555555555,0.36551724137931035,0.5866666666666667,0.44,0.7133333333333334,0.46,a_go_low
0.35416666666666674,0.22068965517241382,0.2733333333333334,0.58,0.5,0.7200000000000001,a_go_low
0.6736111111111112,0.7241379310344828,0.6,0.6933333333333334,0.6666666666666666,0.5800000000000001,f_dreams
0.4444444444444444,0.37931034482758624,0.52,0.3266666666666667,0.6799999999999999,0.5333333333333333,a_go_low
0.7152777777777777,0.5862068965517241,0.7533333333333333,0.8666666666666667,0.9,0.8533333333333334,b_go_healthy_body
0.43750000000000006,0.47586206896551725,0.72,0.17333333333333334,0.18666666666666665,0.23333333333333334,a_go_low
0.4513888888888889,0.5241379310344827,0.38,0.31333333333333335,0.4933333333333333,0.15333333333333332,a_go_low
0.40277777777777785,0.27586206896551724,0.5400000000000001,0.2533333333333333,0.38666666666666666,0.09333333333333334,a_go_low
0.6180555555555555,0.6275862068965518,0.31333333333333335,0.28,0.3066666666666667,0.23333333333333334,c_go_healthy_mind
0.6944444444444444,0.6551724137931034,0.5333333333333333,0.5733333333333334,0.5533333333333333,0.6066666666666667,f_dreams
0.36805555555555564,0.25517241379310346,0.5333333333333333,0.4066666666666666,0.44000000000000006,0.3733333333333333,a_go_low
0.5624999999999999,0.4689655172413793,0.4066666666666666,0.5933333333333333,0.38666666666666666,0.4066666666666666,a_go_low
0.5902777777777778,0.4620689655172413,0.4799999999999999,0.47333333333333333,0.8133333333333332,0.42666666666666664,b_go_healthy_body
0.548611111111111,0.44137931034482764,0.6733333333333333,0.8800000000000001,0.5533333333333333,0.8466666666666666,a_go_low
0.5763888888888888,0.5655172413793103,0.5066666666666666,0.4666666666666667,0.8733333333333333,0.64,f_dreams
1.0,1.0,0.8,1.0,0.9333333333333333,1.0,f_dreams
0.75,0.7862068965517242,0.5733333333333335,0.36666666666666664,0.6266666666666667,0.5066666666666667,d_knowl&achiev
0.48611111111111116,0.3931034482758621,0.48666666666666664,0.66,0.6400000000000001,0.5133333333333333,a_go_low
0.6805555555555556,0.6827586206896552,0.3733333333333333,0.39333333333333337,0.5533333333333333,0.31333333333333335,c_go_healthy_mind
0.5694444444444444,0.6206896551724137,0.4,0.36,0.22666666666666663,0.21333333333333335,c_go_healthy_mind
0.5902777777777778,0.39999999999999997,0.28666666666666674,0.3266666666666666,0.5466666666666666,0.32,b_go_healthy_body
0.38888888888888884,0.32413793103448274,0.7533333333333334,0.42,0.7066666666666667,0.4933333333333333,a_go_low
0.4930555555555555,0.39999999999999997,0.2866666666666667,0.4666666666666667,0.33333333333333337,0.56,a_go_low
0.7569444444444445,0.7931034482758621,0.5599999999999999,0.5399999999999999,0.46,0.5,f_dreams
0.4166666666666667,0.31034482758620696,0.30666666666666664,0.2866666666666667,0.5733333333333334,0.36000000000000004,a_go_low
0.6527777777777777,0.703448275862069,0.37333333333333335,0.4799999999999999,0.5866666666666667,0.3333333333333333,c_go_healthy_mind
0.6666666666666667,0.5172413793103449,0.23333333333333334,0.5466666666666666,0.68,0.49999999999999994,b_go_healthy_body
0.5624999999999999,0.5448275862068965,0.39333333333333337,0.33999999999999997,0.7533333333333334,0.47333333333333333,a_go_low
0.2013888888888889,0.15172413793103448,0.7,1.0,0.7200000000000001,0.8666666666666667,a_go_low
0.4930555555555555,0.3241379310344828,0.14666666666666664,0.23333333333333336,0.3266666666666667,0.22000000000000003,a_go_low
0.5277777777777777,0.6068965517241379,0.6666666666666666,0.7866666666666667,0.6,0.7533333333333334,f_dreams
0.47916666666666674,0.5172413793103449,0.33999999999999997,0.6066666666666667,0.6333333333333334,0.8333333333333334,a_go_low
0.6944444444444445,0.7172413793103447,0.5266666666666667,0.2533333333333333,0.64,0.3,d_knowl&achiev
0.4097222222222222,0.37931034482758624,0.42,0.30666666666666664,0.43333333333333335,0.27999999999999997,a_go_low
0.5555555555555556,0.5724137931034482,0.10666666666666667,0.34,0.6866666666666668,0.32000000000000006,a_go_low
0.6458333333333333,0.5172413793103449,0.49333333333333335,0.6400000000000001,0.8333333333333334,0.5733333333333334,b_go_healthy_body
0.36111111111111116,0.2413793103448276,0.10666666666666669,0.4133333333333333,0.26,0.2933333333333333,a_go_low
0.625,0.6827586206896552,0.3066666666666667,0.29333333333333333,0.6133333333333333,0.32,c_go_healthy_mind
0.3819444444444445,0.31034482758620685,0.4266666666666667,0.5733333333333334,0.7933333333333332,0.5133333333333333,a_go_low
0.625,0.45517241379310347,0.6933333333333334,0.26666666666666666,0.3533333333333334,0.4533333333333333,b_go_healthy_body
0.625,0.6689655172413792,0.76,0.6266666666666667,0.8133333333333334,0.6466666666666667,f_dreams
0.20833333333333334,0.13793103448275865,0.10666666666666667,0.13333333333333333,0.23999999999999996,0.07333333333333333,a_go_low
0.21527777777777776,0.1517241379310345,0.20666666666666664,0.7533333333333334,0.5866666666666667,0.6933333333333334,a_go_low
0.6874999999999999,0.5103448275862068,0.6266666666666667,1.0,0.9933333333333334,0.9733333333333333,b_go_healthy_body
0.4444444444444444,0.35172413793103446,0.64,0.7466666666666666,0.4666666666666667,0.6533333333333332,a_go_low
0.5277777777777777,0.39999999999999997,0.4666666666666667,0.3,0.28666666666666674,0.3866666666666666,a_go_low
0.21527777777777776,0.1448275862068966,0.09333333333333334,0.22666666666666666,0.7400000000000001,0.16666666666666666,a_go_low
0.21527777777777776,0.1448275862068966,0.09333333333333334,0.22666666666666666,0.7400000000000001,0.16666666666666666,a_go_low
0.6805555555555556,0.7448275862068966,0.24000000000000002,0.44000000000000006,0.5399999999999999,0.22000000000000003,c_go_healthy_mind
0.6319444444444445,0.6758620689655173,0.7066666666666667,0.5733333333333334,0.8533333333333334,0.7466666666666667,f_dreams
0.6111111111111112,0.6482758620689656,0.5066666666666666,0.8333333333333334,0.7333333333333333,0.35333333333333333,f_dreams
0.375,0.2827586206896551,0.45999999999999996,0.44000000000000006,0.62,0.4066666666666666,a_go_low
0.7500000000000001,0.7586206896551726,0.22666666666666668,0.45999999999999996,0.8666666666666667,0.58,c_go_healthy_mind
0.6944444444444444,0.6620689655172414,0.4666666666666667,0.62,0.6133333333333334,0.6133333333333334,f_dreams
0.47222222222222227,0.35172413793103446,0.4933333333333333,0.7599999999999999,0.7466666666666667,0.4933333333333333,a_go_low
0.47916666666666663,0.37931034482758624,0.4266666666666667,0.49333333333333335,0.44,0.44000000000000006,a_go_low
0.7291666666666666,0.5931034482758621,0.6,0.7999999999999999,0.7400000000000001,0.8,f_dreams
0.548611111111111,0.5931034482758621,0.3466666666666667,0.17333333333333334,0.4266666666666667,0.18000000000000002,a_go_low
0.5555555555555557,0.6344827586206896,0.94,0.5466666666666666,0.6533333333333334,0.4666666666666667,f_dreams
0.5,0.393103448275862,0.5933333333333334,0.9133333333333334,0.7799999999999999,0.7133333333333333,a_go_low
0.5694444444444443,0.42068965517241386,0.5199999999999999,0.8066666666666666,1.0,0.7266666666666667,f_dreams
0.4305555555555556,0.3103448275862069,0.3266666666666667,0.5333333333333333,0.52,0.42,a_go_low
0.6458333333333334,0.7103448275862069,0.36666666666666664,0.11999999999999998,0.5333333333333333,0.23333333333333334,c_go_healthy_mind
0.7430555555555556,0.7034482758620689,0.64,0.8333333333333334,0.8333333333333334,0.9066666666666666,f_dreams
0.375,0.31724137931034485,0.3733333333333333,0.3733333333333333,0.52,0.38666666666666666,a_go_low
0.6458333333333334,0.7103448275862069,0.36666666666666664,0.11999999999999998,0.5333333333333333,0.23333333333333334,c_go_healthy_mind
0.5555555555555556,0.4827586206896552,0.3933333333333333,0.6133333333333333,0.74,0.4466666666666666,a_go_low
0.6527777777777778,0.5172413793103449,0.42,0.5866666666666667,0.68,0.48000000000000004,b_go_healthy_body
0.375,0.2896551724137931,0.3466666666666667,0.20666666666666667,0.36000000000000004,0.24000000000000005,a_go_low
0.7083333333333334,0.7448275862068966,0.5533333333333333,0.7333333333333333,0.9866666666666667,0.84,f_dreams
0.6250000000000001,0.6827586206896552,0.5333333333333333,0.5666666666666667,0.49333333333333335,0.39333333333333337,a_go_low
0.34722222222222215,0.2620689655172414,0.16666666666666666,0.5333333333333333,0.56,0.56,a_go_low
0.5555555555555556,0.393103448275862,0.30666666666666664,0.7066666666666667,0.6,0.5533333333333333,a_go_low
0.6944444444444445,0.5931034482758621,0.56,0.6733333333333335,0.5733333333333334,0.6066666666666668,f_dreams
0.763888888888889,0.7310344827586207,0.3266666666666666,0.42,0.5533333333333333,0.6133333333333333,c_go_healthy_mind
0.7083333333333334,0.689655172413793,0.30666666666666664,0.42,0.56,0.6066666666666667,c_go_healthy_mind
0.7152777777777778,0.5517241379310345,0.6066666666666667,0.7799999999999999,0.6866666666666668,0.64,f_dreams
0.6874999999999999,0.6827586206896551,0.18666666666666665,0.12000000000000001,0.2533333333333333,0.15333333333333332,c_go_healthy_mind
0.6874999999999999,0.7172413793103447,0.11333333333333333,0.26,0.5666666666666667,0.5466666666666666,c_go_healthy_mind
0.2569444444444445,0.22758620689655176,0.48000000000000004,0.5466666666666667,0.16000000000000003,0.3933333333333333,a_go_low
0.5624999999999999,0.3793103448275862,0.37333333333333335,0.7866666666666667,0.86,0.6733333333333333,a_go_low
0.548611111111111,0.3793103448275862,0.38666666666666666,0.9533333333333334,0.8666666666666667,0.6866666666666668,b_go_healthy_body
0.48611111111111116,0.4068965517241379,0.5933333333333334,0.6199999999999999,0.5,0.4066666666666666,a_go_low
0.6666666666666667,0.5241379310344829,0.5466666666666667,0.9333333333333333,0.7666666666666667,0.6133333333333333,b_go_healthy_body
0.31250000000000006,0.2,0.39999999999999997,0.76,0.6799999999999999,0.8133333333333331,a_go_low
0.2916666666666667,0.22068965517241382,0.6133333333333334,0.37999999999999995,0.3866666666666667,0.3133333333333334,a_go_low
0.5624999999999999,0.5793103448275861,0.6333333333333333,0.3,0.49333333333333335,0.4266666666666667,b_go_healthy_body
0.5694444444444444,0.5241379310344827,0.7533333333333333,0.74,0.5000000000000001,0.8533333333333334,a_go_low
0.7708333333333333,0.6,0.4066666666666666,0.5933333333333334,0.36000000000000004,0.3933333333333333,c_go_healthy_mind
0.6874999999999999,0.7655172413793103,0.4466666666666667,0.62,0.6333333333333333,0.6333333333333333,c_go_healthy_mind
0.6180555555555554,0.4827586206896552,0.6866666666666668,0.5,0.8200000000000001,0.42666666666666664,b_go_healthy_body
0.35416666666666663,0.2827586206896551,0.6266666666666666,0.23333333333333334,0.48000000000000004,0.24000000000000002,a_go_low
0.638888888888889,0.7517241379310345,0.42,0.5466666666666666,0.76,0.7866666666666667,d_knowl&achiev
0.4583333333333334,0.40689655172413797,0.58,0.45999999999999996,0.5133333333333333,0.34,a_go_low
0.5416666666666666,0.42068965517241386,0.3933333333333334,0.32,0.35333333333333333,0.5,a_go_low
0.5694444444444443,0.4620689655172414,0.6333333333333332,0.5933333333333333,0.5466666666666667,0.6333333333333333,b_go_healthy_body
0.43749999999999994,0.3241379310344828,0.29333333333333333,0.5733333333333334,0.42666666666666664,0.2866666666666667,a_go_low
0.7430555555555556,0.7931034482758621,0.4733333333333334,0.74,0.8133333333333331,0.7199999999999999,f_dreams
0.6527777777777777,0.7241379310344825,0.18,0.4666666666666667,0.7,0.4266666666666667,c_go_healthy_mind
0.40277777777777785,0.28275862068965524,0.3333333333333333,0.060000000000000005,0.5866666666666667,0.26,a_go_low
0.4513888888888889,0.35862068965517235,0.4799999999999999,0.7866666666666667,0.5466666666666666,0.5466666666666666,a_go_low
0.5902777777777779,0.5172413793103449,0.44666666666666666,0.4066666666666667,0.7,0.44666666666666666,c_go_healthy_mind
0.4305555555555556,0.3379310344827587,0.35333333333333333,0.26,0.6133333333333334,0.3933333333333333,a_go_low
0.8333333333333334,0.8689655172413793,0.43333333333333335,0.58,0.5533333333333333,0.7799999999999999,c_go_healthy_mind
0.34722222222222227,0.24827586206896557,0.5133333333333333,0.33333333333333337,0.43333333333333335,0.15333333333333332,a_go_low
0.6180555555555555,0.6758620689655173,0.28,0.3,0.3266666666666667,0.38,c_go_healthy_mind
0.5972222222222222,0.5586206896551724,0.44,0.39333333333333337,0.4866666666666667,0.41333333333333333,a_go_low
0.638888888888889,0.710344827586207,0.7333333333333333,0.6333333333333333,0.7533333333333333,0.7933333333333332,a_go_low
0.5277777777777778,0.3793103448275862,0.41333333333333333,0.48666666666666664,0.49999999999999994,0.6466666666666666,a_go_low
0.6111111111111112,0.4827586206896552,0.6733333333333333,0.5533333333333333,0.5466666666666666,0.6333333333333333,b_go_healthy_body
0.8541666666666665,0.9034482758620689,0.7133333333333333,0.5933333333333334,0.7266666666666667,0.4933333333333333,f_dreams
0.8125000000000001,0.8344827586206897,0.3733333333333333,0.24000000000000002,0.5066666666666666,0.3,c_go_healthy_mind
0.5555555555555556,0.496551724137931,0.5666666666666667,0.4000000000000001,0.8066666666666666,0.42666666666666664,a_go_low
0.36805555555555564,0.2413793103448276,0.6,0.3866666666666667,0.6333333333333333,0.36000000000000004,a_go_low
0.75,0.786206896551724,0.44,0.7133333333333334,0.5933333333333334,0.62,c_go_healthy_mind
0.4305555555555556,0.5724137931034482,0.26,0.10666666666666667,0.5466666666666667,0.03333333333333333,a_go_low
0.548611111111111,0.6344827586206897,0.4733333333333334,0.46,0.31333333333333335,0.7066666666666667,a_go_low
0.47222222222222227,0.37931034482758624,0.38666666666666666,0.5333333333333333,0.5533333333333332,0.4799999999999999,a_go_low
0.48611111111111116,0.3724137931034483,0.24666666666666665,0.46,0.4799999999999999,0.5666666666666667,a_go_low
0.7083333333333334,0.5586206896551724,0.2,0.5533333333333332,0.44000000000000006,0.48000000000000004,c_go_healthy_mind
0.5694444444444444,0.39999999999999997,0.5066666666666667,0.42,0.44000000000000006,0.4733333333333334,a_go_low
0.5972222222222223,0.503448275862069,0.66,0.5,0.6466666666666667,0.5466666666666667,b_go_healthy_body
0.43750000000000006,0.39999999999999997,0.6,0.25999999999999995,0.84,0.44,a_go_low
0.43750000000000006,0.35862068965517235,0.46,0.5066666666666666,0.9600000000000001,0.5866666666666667,a_go_low
0.34722222222222227,0.21379310344827593,0.5000000000000001,0.31333333333333335,0.5133333333333333,0.5133333333333333,a_go_low
0.5208333333333333,0.6068965517241379,0.5866666666666666,0.3333333333333333,0.3,0.3066666666666667,d_knowl&achiev
0.4236111111111111,0.3448275862068965,0.5800000000000001,0.4066666666666666,0.64,0.5599999999999999,a_go_low
0.5972222222222223,0.4620689655172414,0.36666666666666664,0.7133333333333333,0.6066666666666667,0.5866666666666666,b_go_healthy_body
0.7361111111111112,0.7655172413793103,0.62,0.5866666666666667,0.6466666666666666,0.5533333333333333,f_dreams
0.5416666666666667,0.43448275862068964,0.5266666666666666,0.3466666666666667,0.4933333333333333,0.64,a_go_low
0.5833333333333333,0.5172413793103449,0.5533333333333333,0.7,0.5933333333333334,0.7066666666666667,a_go_low
0.5624999999999999,0.5793103448275863,0.5733333333333334,0.48666666666666664,0.26666666666666666,0.5133333333333333,a_go_low
0.39583333333333337,0.3517241379310345,0.3066666666666666,0.08666666666666667,0.32,0.11999999999999998,a_go_low
0.5902777777777779,0.6344827586206896,0.64,0.30666666666666664,0.47333333333333333,0.26666666666666666,d_knowl&achiev
0.5833333333333333,0.5103448275862069,0.6266666666666666,0.45333333333333337,0.72,0.5399999999999999,d_knowl&achiev
0.6319444444444445,0.4827586206896553,0.29333333333333333,0.7666666666666667,0.38,0.64,b_go_healthy_body
0.2986111111111111,0.24827586206896557,0.5000000000000001,0.23333333333333334,0.56,0.26666666666666666,a_go_low
0.6041666666666666,0.6896551724137929,0.6333333333333333,0.5266666666666667,0.49333333333333335,0.48666666666666664,d_knowl&achiev
0.5,0.5241379310344829,0.33999999999999997,0.35333333333333333,0.49333333333333335,0.43333333333333335,a_go_low
0.5555555555555556,0.4482758620689656,0.5066666666666667,0.68,0.5066666666666666,0.5199999999999999,b_go_healthy_body
0.2986111111111112,0.2,0.3066666666666667,0.5666666666666665,0.8333333333333334,0.36666666666666664,a_go_low
0.38888888888888884,0.27586206896551724,0.66,0.4133333333333333,0.5333333333333333,0.3333333333333333,a_go_low
0.5624999999999999,0.45517241379310347,0.6333333333333333,0.58,0.4,0.5666666666666667,a_go_low
0.5277777777777778,0.4551724137931035,0.5933333333333334,0.25333333333333335,0.9866666666666667,0.4466666666666666,a_go_low
0.4513888888888889,0.3517241379310345,0.7066666666666667,0.6733333333333333,0.5733333333333334,0.5866666666666667,a_go_low
0.5069444444444445,0.4344827586206897,0.22666666666666668,0.4666666666666667,0.7333333333333333,0.43333333333333335,a_go_low
0.36805555555555564,0.22068965517241382,0.5333333333333333,0.4533333333333333,0.6333333333333333,0.4266666666666667,a_go_low
0.7152777777777778,0.710344827586207,0.3533333333333334,0.26,0.7133333333333333,0.36000000000000004,c_go_healthy_mind
0.27777777777777785,0.1724137931034483,0.22666666666666668,0.10666666666666667,0.22666666666666666,0.11333333333333334,a_go_low
0.6180555555555555,0.6620689655172414,0.35333333333333333,0.48000000000000004,0.23333333333333334,0.5533333333333333,a_go_low
0.3680555555555555,0.2413793103448276,0.26,0.2733333333333333,0.5266666666666666,0.22666666666666668,a_go_low
0.486111111111111,0.4206896551724138,0.31333333333333335,0.36666666666666664,0.8066666666666666,0.48000000000000004,a_go_low
0.36805555555555564,0.2413793103448276,0.22666666666666666,0.6266666666666667,0.48666666666666664,0.5066666666666667,a_go_low
0.4236111111111111,0.3241379310344828,0.5066666666666666,0.5666666666666667,0.5266666666666667,0.68,a_go_low
0.4305555555555556,0.3310344827586207,0.45333333333333337,0.36,0.36000000000000004,0.6,a_go_low
0.5416666666666667,0.46896551724137936,0.66,0.44666666666666666,0.3933333333333333,0.4866666666666667,b_go_healthy_body
0.5972222222222222,0.44137931034482764,0.5533333333333333,0.43333333333333335,0.6066666666666668,0.33999999999999997,b_go_healthy_body
0.40277777777777785,0.3172413793103448,0.8133333333333332,1.0,0.6733333333333333,0.9533333333333334,a_go_low
0.5972222222222222,0.47586206896551725,0.44666666666666666,0.5133333333333333,0.6133333333333333,0.4599999999999999,b_go_healthy_body
0.4166666666666667,0.2827586206896551,0.6133333333333334,0.2733333333333333,0.64,0.42000000000000004,a_go_low
